Trajectories
100
,,Welding_Ethan0728:LASI,,,Welding_Ethan0728:RASI,,,Welding_Ethan0728:LPSI,,,Welding_Ethan0728:RPSI,,,Welding_Ethan0728:LTHI,,,Welding_Ethan0728:LKNE,,,Welding_Ethan0728:LTIB,,,Welding_Ethan0728:LANK,,,Welding_Ethan0728:LHEE,,,Welding_Ethan0728:LTOE,,,Welding_Ethan0728:RTHI,,,Welding_Ethan0728:RKNE,,,Welding_Ethan0728:RTIB,,,Welding_Ethan0728:RANK,,,Welding_Ethan0728:RHEE,,,Welding_Ethan0728:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
4907,0,8.81416,-170.428,999.441,-18.7031,69.832,989.717,223.521,-108.78,987.461,176.598,106.577,989.904,25.7236,-214.224,692.109,46.2462,-196.197,567.935,70.1154,-211.464,436.477,138.084,-167.403,75.2321,202.81,-88.3026,69.4277,-26.3672,-219.046,44.2266,30.3446,153.313,837.899,60.0186,161.276,557.951,91.3766,178.638,274.211,149.563,172.324,75.1508,211.877,92.293,58.5418,-18.1491,221.318,38.9615
4908,0,9.54779,-168.847,999.686,-18.1999,71.239,989.553,230.709,-107.98,995.905,176.952,108.38,989.797,26.7759,-213.276,692.402,47.1579,-195.407,568.135,70.965,-210.792,436.818,138.095,-167.419,75.2712,202.819,-88.319,69.4709,-26.342,-219.075,44.2705,30.4876,154.649,837.794,58.1094,161.88,559.969,90.9943,178.917,274.06,149.519,172.326,75.1533,211.895,92.2616,58.5911,-18.2043,221.31,39.1222
4909,0,10.122,-167.193,999.842,-17.8483,72.8708,989.353,230.15,-105.951,994.382,177.291,109.848,989.499,27.7742,-212.26,692.588,48.2292,-194.478,568.407,71.8776,-210.089,437.037,138.104,-167.41,75.3122,202.724,-88.1973,69.4372,-26.3484,-219.08,44.2681,30.6428,156.036,837.618,57.8578,162.664,559.793,90.6223,179.159,273.798,149.42,172.301,75.0046,211.848,92.2192,58.5643,-18.4705,221.699,40.0098
4910,0,10.648,-165.585,1000.03,-17.6218,74.4401,989.305,225.269,-103.288,988.404,177.44,111.836,989.408,28.7566,-211.239,692.703,49.2975,-193.465,568.726,72.6953,-209.493,437.257,138.15,-167.373,75.2483,202.743,-88.2108,69.2938,-26.3232,-219.071,44.2369,30.8555,157.421,837.317,57.7871,163.371,559.347,90.4364,179.405,273.485,149.404,172.255,74.8902,211.941,92.2476,58.439,-18.2484,221.363,39.154
4911,0,11.131,-163.937,1000.19,-17.2949,75.9341,989.162,225.558,-101.687,988.482,177.829,113.509,989.41,29.7401,-210.19,692.87,50.0975,-192.483,568.724,73.6064,-208.776,437.485,138.274,-167.327,75.2064,202.908,-88.2181,69.2785,-26.2405,-219.053,44.2795,31.7406,158.407,836.766,57.7441,164.074,559.058,90.4312,179.653,273.16,149.61,172.249,74.8442,212.044,92.2168,58.2754,-18.1039,221.358,39.0321
4912,0,11.6058,-162.423,1000.38,-16.927,77.4453,988.967,231.461,-100.514,994.811,178.305,115.24,989.632,30.5478,-209.123,692.941,50.7841,-191.492,568.724,74.4136,-208.058,437.706,138.329,-167.238,75.0744,202.911,-88.1825,69.2359,-26.1135,-219.06,44.2356,31.4555,159.821,836.531,59.5056,165.1,556.882,90.4786,179.891,272.861,149.741,172.228,74.8338,212.176,92.2743,58.1947,-17.9728,221.322,38.9963
4913,0,12.0061,-160.78,1000.59,-16.758,78.9065,989.003,233.289,-99.1105,997.153,178.603,116.871,989.807,31.2395,-207.945,693.166,51.4107,-190.461,568.924,74.9033,-207.279,437.955,138.36,-167.171,75.0406,202.917,-88.1625,69.2039,-26.1197,-219.043,44.2379,32.0934,160.934,836.264,57.9106,165.68,558.661,90.494,180.132,272.608,149.801,172.261,74.7676,212.232,92.2857,58.1678,-17.9154,221.326,38.8855
4914,0,12.4563,-159.196,1000.66,-16.3018,80.4028,988.816,233.782,-97.3557,997.597,179.025,118.589,990.065,31.7592,-206.714,693.344,51.9979,-189.501,569.309,75.3849,-206.445,438.217,138.41,-167.201,75.1131,202.915,-88.0169,69.3093,-26.1199,-219.029,44.2785,32.1454,162.231,836.04,58.0677,166.492,558.39,90.5376,180.443,272.333,149.781,172.3,74.7422,211.014,92.6536,56.9372,-17.9138,221.309,38.8773
4915,0,12.8649,-157.592,1000.73,-16.0537,81.9762,988.811,234.127,-95.675,997.832,179.087,120.514,990.298,32.2288,-205.482,693.509,52.389,-188.519,569.587,75.6843,-205.756,438.488,138.399,-167.208,75.2009,202.926,-88.0559,69.2748,-26.1429,-219.021,44.3015,32.146,163.574,835.962,58.1201,167.373,558.409,90.5341,180.812,272.133,149.751,172.311,74.7182,212.196,92.2784,58.1869,-17.9367,221.303,38.8911
4916,0,13.3223,-155.89,1000.7,-15.7353,83.4784,988.832,233.499,-93.7843,996.653,179.332,122.092,990.54,32.5652,-204.323,693.73,52.5799,-187.581,569.738,75.9315,-205.058,438.741,138.336,-167.224,75.2677,202.869,-87.9793,69.3621,-26.1562,-219.022,44.3312,31.5365,165.363,836.428,58.2316,168.325,558.237,90.4922,181.221,272.052,149.665,172.302,74.6973,212.155,92.2888,58.1296,-18.015,221.313,38.972
4917,0,13.8136,-154.224,1000.66,-15.4516,85.0498,988.81,234.79,-92.2755,998.499,179.606,123.752,990.795,32.9605,-203.045,693.988,52.8271,-186.584,569.867,76.2081,-204.42,438.997,138.211,-167.275,75.2363,202.822,-88.0007,69.3486,-26.2132,-219.041,44.3421,32.149,166.442,836.18,58.3097,169.362,558.313,90.4374,181.671,272.007,149.495,172.264,74.7239,212.057,92.2399,58.0798,-18.0814,221.336,39.0024
4918,0,14.159,-152.576,1000.74,-15.1934,86.6293,988.914,235.134,-90.56,998.85,179.8,125.389,991.099,33.3752,-201.965,694.292,53.2219,-185.658,570.172,76.4759,-203.733,439.288,138.056,-167.26,75.2996,202.71,-88.0051,69.3845,-26.2419,-219.08,44.4168,32.2296,167.915,836.287,58.4267,170.302,558.33,90.4207,182.127,271.999,149.449,172.262,74.8009,212.013,92.2256,58.1132,-18.1774,221.295,39.1462
4919,0,14.5524,-150.931,1000.88,-14.8093,88.2275,988.881,,,,179.967,127.32,991.372,33.9174,-200.795,694.675,53.6861,-184.73,570.629,76.7241,-202.958,439.48,138.119,-167.281,75.4156,202.654,-87.9777,69.426,-26.2838,-219.07,44.5255,31.6735,169.646,836.52,59.5608,171.344,557.086,90.4593,182.519,271.832,149.453,172.302,74.8037,212.029,92.2539,58.1524,-18.2093,221.301,39.1732
4920,0,14.9216,-149.217,1001.14,-14.4566,89.9104,988.965,,,,180.283,129.009,991.465,34.5731,-199.668,694.88,54.1883,-183.747,570.81,76.9577,-202.253,439.775,138.151,-167.228,75.4208,202.733,-87.9344,69.5195,-26.2079,-219.065,44.6729,32.4813,170.811,836.154,59.771,172.378,557.014,90.5717,182.919,271.552,149.508,172.336,74.7669,212.08,92.2526,58.0769,-18.143,221.313,39.2032
4921,0,15.2943,-147.57,1001.26,-14.0621,91.5932,988.99,229.36,-84.171,990.988,180.499,130.652,991.413,35.2627,-198.573,695.049,54.6839,-182.759,571.056,77.3943,-201.456,439.998,138.241,-167.216,75.5309,202.781,-87.9056,69.5246,-26.1317,-219.035,44.7743,32.1094,172.665,836.303,59.2334,173.301,557.93,90.7468,183.277,271.309,149.582,172.333,74.678,212.132,92.2595,58.0546,-18.0641,221.32,39.1627
4922,0,15.5559,-145.798,1001.27,-13.6546,93.3957,988.892,235.243,-83.0267,997.248,180.832,132.277,991.153,35.9679,-197.477,695.113,55.1434,-181.655,571.191,77.6365,-200.631,440.255,138.27,-167.178,75.5448,202.78,-87.8345,69.4674,-26.1067,-218.998,44.8387,32.3515,174.281,836.156,59.61,174.292,557.444,90.8942,183.681,271.071,149.622,172.369,74.5736,212.194,92.2951,57.961,-18.0259,221.315,39.0577
4923,0,15.9164,-143.961,1001.35,-13.3336,95.2286,988.763,229.553,-80.949,990.454,181.139,134.018,990.82,36.6277,-196.364,695.148,55.612,-180.61,571.413,77.8579,-199.768,440.369,138.282,-167.141,75.5305,202.842,-87.8134,69.3464,-26.1111,-218.988,44.8471,33.2215,175.499,835.592,59.8223,175.206,557.181,90.9798,184.101,270.77,149.658,172.426,74.4265,212.289,92.3014,57.9143,-17.9905,221.308,38.8899
4924,0,16.1359,-142.188,1001.37,-13.0047,97.0587,988.761,237.265,-79.7791,999.039,181.547,135.636,990.369,37.2772,-195.161,695.259,55.9934,-179.527,571.424,77.943,-199.01,440.568,138.234,-167.043,75.3164,202.851,-87.8014,69.1846,-26.137,-218.966,44.8384,32.7561,177.338,835.643,60.5719,176.263,556.178,91.0413,184.494,270.338,149.666,172.385,74.2646,212.337,92.3287,57.721,-17.9558,221.307,38.812
4925,0,16.5819,-140.386,1001.53,-12.6982,98.8855,988.762,237.66,-78.0505,998.88,181.913,137.232,990.053,37.9096,-193.994,695.461,56.3903,-178.454,571.586,78.1209,-198.017,440.778,138.415,-166.974,75.2728,202.975,-87.7385,69.1703,-26.0366,-218.942,44.9953,33.7904,178.555,835.12,60.6378,177.219,556.071,91.0672,184.849,270.007,149.69,172.286,74.155,212.416,92.35,57.5137,-17.8682,221.287,38.7028
4926,0,16.8624,-138.504,1001.71,-12.3427,100.804,988.806,231.528,-74.986,990.75,182.166,138.919,989.793,38.5047,-192.737,695.66,56.6367,-177.338,571.848,78.11,-197.145,440.98,138.54,-166.913,75.3211,203.122,-87.7674,69.0966,-25.9658,-218.885,45.2155,34.0391,180.006,834.929,60.2094,178.059,556.68,91.0638,185.268,269.739,149.816,172.347,74.1313,212.442,92.3804,57.4551,-17.8166,221.287,38.7156
4927,0,17.1183,-136.765,1001.88,-12.0182,102.599,988.778,231.611,-73.5804,990.725,182.373,140.484,989.553,38.7329,-191.539,695.775,56.6137,-176.263,571.91,77.9059,-196.325,441.215,138.426,-166.925,75.3907,203.131,-87.7526,69.1232,-25.9376,-218.848,45.4895,33.506,181.877,835.268,60.8206,179.172,555.813,90.9681,185.694,269.576,149.799,172.401,74.1467,212.438,92.3898,57.5076,-17.8447,221.316,38.7188
4928,0,17.2917,-134.969,1001.9,-11.654,104.32,988.692,231.969,-71.8706,991.055,182.659,142.076,989.29,38.8826,-190.223,696.011,56.5195,-175.106,572.158,77.5852,-195.452,441.514,138.429,-166.963,75.5321,203.037,-87.786,69.0906,-26.0023,-218.798,45.8067,33.5967,183.352,835.237,61.3652,180.164,555.976,90.7127,186.187,269.349,149.631,172.469,74.117,212.339,92.3802,57.5438,-17.9348,221.328,38.7026
4929,0,17.4696,-133.251,1001.91,-11.3086,106.105,988.564,238.381,-71.6251,999.1,182.789,143.652,989.027,38.8324,-188.968,696.161,56.238,-173.947,572.368,77.1905,-194.558,441.766,138.295,-166.93,75.6694,202.943,-87.6873,69.1254,-26.0709,-218.746,46.2161,33.7017,184.736,835.032,60.834,181.083,555.25,90.377,186.66,269.182,149.388,172.482,74.1704,212.23,92.405,57.5947,-18.0717,221.34,38.7276
4930,0,17.4533,-131.492,1002.02,-10.8249,107.832,988.346,,,,182.984,145.061,988.723,38.7512,-187.663,696.365,55.9027,-172.861,572.568,76.673,-193.621,442.032,138.283,-166.962,75.7583,202.925,-87.6741,69.0354,-26.1483,-218.646,46.7772,33.7864,186.212,835.081,59.5152,182.288,556.817,90.1276,187.086,269.035,149.285,172.548,74.2009,212.14,92.402,57.6642,-18.2098,221.375,38.7664
4931,0,17.5581,-129.888,1002.1,-10.5666,109.575,988.328,,,,183.462,146.528,988.532,38.6681,-186.331,696.618,55.7636,-171.763,572.885,76.2038,-192.72,442.311,138.316,-166.908,75.7645,203.106,-87.6766,68.9788,-26.0988,-218.634,47.3555,34.0938,187.6,834.94,61.8771,183.116,553.959,90.0991,187.539,268.775,149.258,172.563,74.2083,212.099,92.4007,57.6252,-18.2182,221.349,38.6769
4932,0,17.5302,-128.202,1002.19,-10.1667,111.201,988.166,231.058,-67.2481,990.844,183.821,147.701,988.265,38.5895,-185.041,696.681,55.6108,-170.644,572.99,75.8308,-191.893,442.389,138.486,-166.86,75.717,203.308,-87.6618,68.7634,-25.8964,-218.666,47.9012,34.5352,188.966,834.765,61.1422,183.974,554.889,90.165,187.956,268.359,149.302,172.535,74.0528,212.158,92.4291,57.5208,-18.1614,221.333,38.4745
4933,0,17.5568,-126.599,1002.35,-9.68984,112.868,987.912,,,,184.408,149.03,988.128,38.4429,-183.736,696.858,55.4215,-169.486,573.099,75.5349,-191.004,442.547,138.729,-166.836,75.5479,203.49,-87.6244,68.6114,-25.7153,-218.733,48.6884,35.8213,189.914,834.167,60.687,184.825,555.636,90.2837,188.382,268.082,149.345,172.495,73.9343,212.247,92.4661,57.4448,-18.0661,221.351,38.2976
4934,0,17.3407,-125.043,1002.51,-9.43742,114.542,987.925,238.201,-64.7702,998.508,184.772,150.147,987.987,38.0946,-182.413,696.925,55.2146,-168.334,573.329,75.2908,-190.042,442.784,138.967,-166.766,75.4801,203.663,-87.5848,68.3388,-25.4383,-218.82,49.7239,35.5909,191.686,834.432,62.3772,185.873,554.972,90.3686,188.84,267.8,149.312,172.541,73.8119,212.283,92.4918,57.4655,-18.0887,221.37,38.0344
4935,0,17.121,-123.471,1002.68,-9.12071,116.087,987.731,232.002,-62.7173,991.752,185.177,151.273,987.895,37.7125,-181.092,697.149,54.8271,-167.145,573.449,74.9339,-189.134,442.941,139.208,-166.739,75.3731,203.862,-87.4571,68.0675,-25.1845,-218.911,50.8078,36.8507,192.562,833.839,62.3857,186.812,554.528,90.5358,189.291,267.549,149.364,172.598,73.7243,212.291,92.4976,57.5372,-18.1019,221.397,37.8465
4936,0,16.6801,-122.002,1002.92,-8.95566,117.635,987.754,,,,185.429,152.227,987.945,37.3295,-179.773,697.291,54.5412,-166.009,573.642,74.7628,-188.228,443.153,139.442,-166.629,75.3389,204.054,-87.3843,67.81,-24.9398,-218.956,51.9976,37.3761,193.812,833.772,62.3866,187.509,555.256,90.8137,189.693,267.381,149.339,172.558,73.7086,212.294,92.5208,57.5303,-18.1116,221.41,37.7876
4937,0,16.3362,-120.604,1003.04,-8.80816,119.083,987.831,238.46,-62.201,1000.67,185.71,153.182,988.013,36.9696,-178.522,697.552,54.4315,-164.934,573.637,74.772,-187.383,443.339,139.724,-166.621,75.202,204.317,-87.3304,67.4864,-24.6141,-218.931,53.286,37.8635,195.066,833.726,64.2848,188.424,553.576,91.1768,190.058,267.258,149.361,172.569,73.6184,212.288,92.554,57.3981,-18.1055,221.43,37.7455
4938,0,15.8287,-119.121,1003.25,-8.54284,120.54,987.698,231.263,-60.1231,992.592,185.91,154.109,988.146,36.6194,-177.298,697.646,54.0966,-164.235,573.781,74.9602,-186.547,443.614,140.02,-166.579,75.1826,204.617,-87.2723,67.171,-24.3738,-218.951,54.5764,37.5841,196.59,834.089,63.3738,188.992,555.261,91.4676,190.398,267.252,149.374,172.583,73.5858,212.251,92.5505,57.4105,-18.0608,221.432,37.7176
4939,0,15.3195,-117.792,1003.43,-8.4667,121.86,987.806,230.529,-59.7025,992.834,186.021,154.984,988.359,36.2855,-176.197,697.868,54.6916,-163.085,574.185,75.2472,-185.815,443.908,140.331,-166.59,75.2705,204.799,-87.1739,66.9208,-24.1388,-218.916,56.0334,37.9388,197.623,834.067,64.5421,189.711,554.388,91.7403,190.7,267.239,149.334,172.582,73.6771,212.297,92.539,57.5092,-18.1079,221.429,37.7287
4940,0,14.7601,-116.409,1003.62,-8.29837,123.234,987.721,229.364,-59.7041,993.177,186.137,155.9,988.44,35.9136,-175.12,698.07,54.812,-162.137,574.594,75.542,-185.143,444.099,140.659,-166.571,75.4035,204.987,-87.0655,66.6867,-23.9259,-218.855,57.3613,38.875,198.205,833.57,64.839,190.239,554.274,91.7587,190.958,267.264,149.174,172.616,73.6819,212.141,92.5318,57.5631,-18.1873,221.45,37.7505
4941,0,14.1851,-115.105,1003.79,-8.32291,124.463,987.786,,,,186.251,156.669,988.531,35.6355,-174.111,698.291,54.0992,-161.668,574.506,75.7667,-184.457,444.355,140.912,-166.522,75.5198,205.147,-87.0647,66.3629,-23.8042,-218.681,58.6752,38.2294,199.443,834.048,65.0066,190.734,554.066,91.6518,191.189,267.216,148.981,172.627,73.717,211.975,92.5138,57.5719,-18.3063,221.516,37.691
4942,0,13.6116,-113.91,1003.96,-8.14927,125.697,987.777,228.264,-58.2834,993.892,186.399,157.282,988.541,35.4051,-173.176,698.513,54.1389,-160.879,574.671,75.9797,-183.764,444.619,141.015,-166.457,75.4374,205.317,-86.9876,66.1602,-23.7248,-218.485,59.8281,38.5197,200.295,833.977,65.0456,191.225,554.159,91.6238,191.361,267.195,148.89,172.598,73.7665,211.95,92.5139,57.5755,-18.6247,221.865,38.6282
4943,0,13.0748,-112.766,1004.29,-8.02635,126.686,987.669,227.881,-57.6936,994.007,186.693,157.976,988.612,35.2143,-172.45,698.615,54.9015,-159.798,575.074,76.1862,-183.192,444.766,141.244,-166.421,75.4581,205.509,-87.0185,65.9195,-23.6757,-218.238,60.8628,38.792,201.003,833.768,65.0763,191.629,554.135,91.6705,191.488,267.124,149.023,172.628,73.7374,212.058,92.5033,57.6283,-18.526,221.857,38.5743
4944,0,12.5802,-111.619,1004.52,-7.87585,127.769,987.604,,,,186.927,158.51,988.612,35.1388,-171.783,698.738,55.0162,-159.197,575.181,76.3752,-182.692,444.87,141.429,-166.39,75.3878,205.676,-87.0158,65.7092,-23.5155,-218.022,61.6133,39.8393,201.304,833.245,65.2021,192.01,554.012,91.772,191.617,266.965,149.125,172.596,73.6773,212.189,92.4801,57.6359,-18.4157,221.773,38.4956
4945,0,12.0775,-110.645,1004.8,-7.83941,128.777,987.673,,,,187.182,158.983,988.552,35.063,-171.164,698.802,54.9686,-158.635,575.086,76.4107,-182.211,444.941,141.618,-166.273,75.4029,205.866,-87.0517,65.5722,-23.4031,-217.862,62.1093,40.1142,201.948,833.05,66.2845,192.452,552.714,91.8107,191.713,266.715,149.175,172.515,73.5544,212.272,92.5039,57.5642,-18.1791,221.466,37.6926
4946,0,11.5728,-109.623,1005.01,-7.89346,129.713,987.757,227.112,-56.4085,994.414,187.326,159.395,988.523,34.8926,-170.557,698.875,54.3618,-158.44,575.001,76.3107,-181.789,445.059,141.719,-166.209,75.3975,205.961,-87.0137,65.5392,-23.3162,-217.749,62.3595,40.3599,202.625,832.929,65.2854,192.78,553.921,91.8129,191.868,266.546,149.237,172.482,73.5301,211.992,92.5718,57.2439,-18.2589,221.714,38.2115
4947,0,11.0745,-108.832,1005.1,-7.79502,130.558,987.595,227.276,-55.5155,994.716,187.384,159.873,988.472,34.69,-170.09,698.809,54.1624,-158.05,574.946,76.2546,-181.49,445.148,141.703,-166.169,75.4474,205.798,-87.0033,65.6261,-23.4154,-217.688,62.0879,39.726,203.647,833.331,64.9204,192.862,554.263,91.6736,192,266.43,149.208,172.555,73.5125,212.286,92.5303,57.5876,-18.2953,221.723,38.0851
4948,0,10.5908,-108.102,1005.05,-7.80386,131.303,987.427,226.27,-55.6869,994.509,187.346,160.37,988.454,34.4893,-169.701,698.803,54.07,-157.822,574.847,76.2962,-181.365,445.203,141.405,-166.181,75.4692,205.525,-87.0568,65.9794,-23.6979,-217.7,61.0458,39.7249,204.279,833.253,64.8221,193.29,554.363,91.5435,192.139,266.388,149.078,172.557,73.5079,211.971,92.622,57.3338,-18.356,221.75,38.1147
4949,0,10.1397,-107.384,1004.91,-8.0276,132.08,987.497,225.85,-55.4962,994.542,187.291,160.819,988.543,34.3068,-169.477,698.787,54.0981,-157.731,574.73,76.4057,-181.395,445.21,140.76,-166.199,75.4389,205.012,-87.1317,66.5465,-24.1327,-217.785,59.1425,39.6417,205.012,833.396,64.8711,193.663,554.259,91.5003,192.293,266.42,148.992,172.53,73.5762,212.171,92.5473,57.5813,-18.268,221.506,37.5287
4950,0,9.62603,-106.84,1004.89,-8.24038,132.713,987.52,,,,187.131,161.237,988.643,34.2301,-169.34,698.743,54.2692,-157.753,574.682,76.5385,-181.517,445.218,140.07,-166.308,75.4501,204.521,-87.2488,67.2395,-24.6731,-217.958,56.7429,39.6939,205.591,833.356,66.3707,194.374,552.443,91.5107,192.453,266.451,148.923,172.544,73.62,212.1,92.5352,57.6086,-18.4916,221.785,38.2873
4951,0,9.18333,-106.344,1004.67,-8.38125,133.337,987.429,,,,186.874,161.649,988.638,34.1803,-169.32,698.557,54.7409,-157.579,574.799,76.633,-181.663,445.158,139.34,-166.46,75.7306,203.97,-87.3312,67.9207,-25.2009,-218.094,54.1937,39.4843,206.124,833.365,64.5739,194.491,554.549,91.4976,192.607,266.416,148.868,172.554,73.6398,212.084,92.5239,57.6732,-18.5488,221.824,38.3199
4952,0,8.75716,-105.82,1004.39,-8.60003,133.904,987.298,224.656,-54.3227,994.321,186.668,162,988.622,34.1634,-169.367,698.26,54.6603,-157.572,574.578,76.7344,-181.759,445.106,138.647,-166.497,75.9359,203.379,-87.3776,68.6983,-25.661,-218.242,51.5148,40.1482,206.143,832.727,66.4439,195.098,552.21,91.5104,192.781,266.447,148.853,172.565,73.6475,212.044,92.4998,57.6244,-18.5597,221.837,38.3907
4953,0,8.38933,-105.368,1004.11,-8.7898,134.327,987.192,,,,186.465,162.255,988.57,34.2075,-169.445,698.064,54.672,-157.609,574.299,76.8223,-181.945,445.039,138.061,-166.503,76.1688,202.86,-87.4692,69.4126,-26.0126,-218.341,49.0926,39.9664,206.54,832.731,66.4053,195.396,552.267,91.5141,192.88,266.447,148.884,172.515,73.6926,212.123,92.4662,57.6719,-18.3168,221.496,37.6905
4954,0,8.01847,-105.013,1003.81,-9.06541,134.677,987.136,231.082,-53.7896,1000.92,186.226,162.535,988.546,34.1971,-169.558,697.811,54.6474,-157.694,574.108,76.8274,-182.086,444.915,137.497,-166.629,76.6345,202.556,-87.3844,69.925,-26.3825,-218.416,47.6023,39.0414,207.309,833.104,66.4917,195.659,551.963,91.457,192.97,266.322,148.894,172.52,73.6464,212.134,92.4805,57.6306,-18.3093,221.513,37.7018
4955,0,7.63193,-104.639,1003.51,-9.31101,134.926,986.916,223.584,-53.5017,993.394,186.005,162.878,988.545,34.1812,-169.618,697.653,54.4597,-157.718,573.934,76.5942,-182.196,444.891,137.206,-166.614,76.9331,202.383,-87.2337,70.0393,-26.4792,-218.47,47.3671,39.4431,207.198,832.459,64.4577,195.401,554.018,91.3495,193.048,266.195,148.905,172.566,73.5876,212.118,92.523,57.6236,-18.3459,221.502,37.638
4956,0,7.25884,-104.349,1003.21,-9.56919,135.168,986.836,,,,185.732,163.11,988.552,34.0796,-169.76,697.558,54.0199,-157.747,573.84,76.0583,-182.252,444.936,137.193,-166.583,77.0106,202.321,-87.2238,70.1188,-26.4522,-218.443,47.0596,38.4715,207.794,832.803,64.1299,195.567,553.977,91.2537,193.041,266.106,148.966,172.603,73.4982,212.112,92.5289,57.6682,-18.3637,221.512,37.5695
4957,0,7.01479,-104.125,1003.02,-9.84218,135.348,986.818,223.351,-53.0857,992.991,185.596,163.447,988.625,33.822,-169.864,697.557,53.3112,-157.798,573.965,75.5381,-182.135,445.096,137.299,-166.454,76.8856,202.277,-87.2132,70.2581,-26.3665,-218.485,46.5926,38.3132,207.913,832.59,64.3554,195.867,553.263,91.1587,193.01,265.964,149.016,172.577,73.4309,212.08,92.5447,57.5391,-18.3177,221.51,37.4708
4958,0,6.84965,-103.951,1002.96,-10.0918,135.476,986.966,229.912,-52.896,999.745,185.434,163.712,988.658,33.5245,-169.856,697.779,52.826,-157.749,574.114,75.1882,-181.977,445.187,137.504,-166.327,76.7562,202.334,-87.2935,70.2959,-26.3625,-218.522,46.2742,38.632,207.63,832.18,63.6513,195.643,553.782,91.125,192.978,265.959,149.089,172.515,73.4871,212.141,92.5513,57.5391,-18.2234,221.501,37.5089
4959,0,6.7349,-103.821,1002.98,-10.2977,135.559,987.045,224.092,-51.3886,993.24,185.274,163.99,988.653,33.2722,-169.79,697.97,52.6764,-157.708,574.169,75.122,-181.941,445.268,137.583,-166.299,76.7062,202.31,-87.3071,70.4038,-26.3407,-218.561,46.0197,38.3085,207.702,832.208,63.8852,195.884,553.229,91.0611,192.915,265.942,149.12,172.485,73.4637,212.206,92.5518,57.5002,-18.2911,221.735,38.0828
4960,0,6.63938,-103.736,1003.06,-10.5966,135.68,987.138,223.659,-51.3136,993.339,184.968,164.177,988.603,33.1593,-169.649,698.124,52.9232,-157.652,574.217,75.2887,-181.963,445.263,137.49,-166.366,76.6721,202.197,-87.2851,70.414,-26.3711,-218.611,45.813,37.1971,208.189,832.773,63.6729,195.917,553.269,90.8926,192.909,266.008,148.975,172.433,73.4927,212.221,92.491,57.5374,-18.349,221.745,38.1153
4961,0,6.45591,-103.633,1003.29,-10.821,135.76,987.07,,,,184.661,164.382,988.62,33.1974,-169.62,698.187,53.2558,-157.657,574.209,75.5489,-181.929,445.373,137.356,-166.497,76.8254,202.111,-87.2608,70.4749,-26.441,-218.634,45.6869,36.7652,208.274,832.868,63.5106,195.897,553.192,90.7456,192.899,266.166,148.862,172.444,73.5674,212.251,92.4609,57.6708,-18.4604,221.775,38.2834
4962,0,6.22754,-103.568,1003.58,-11.1658,135.895,987.224,222.064,-51.7586,993.583,184.283,164.411,988.716,33.2373,-169.684,698.282,53.4208,-157.716,574.267,75.7945,-181.842,445.53,137.147,-166.538,77.0559,202.026,-87.2846,70.5323,-26.4684,-218.659,45.7413,36.4717,208.318,832.955,62.5056,195.844,554.31,90.6174,192.894,266.323,148.716,172.43,73.7571,212.14,92.4452,57.7822,-18.5388,221.792,38.4278
