Trajectories
100
,,Welding_Ethan0728:LASI,,,Welding_Ethan0728:RASI,,,Welding_Ethan0728:LPSI,,,Welding_Ethan0728:RPSI,,,Welding_Ethan0728:LTHI,,,Welding_Ethan0728:LKNE,,,Welding_Ethan0728:LTIB,,,Welding_Ethan0728:LANK,,,Welding_Ethan0728:LHEE,,,Welding_Ethan0728:LTOE,,,Welding_Ethan0728:RTHI,,,Welding_Ethan0728:RKNE,,,Welding_Ethan0728:RTIB,,,Welding_Ethan0728:RANK,,,Welding_Ethan0728:RHEE,,,Welding_Ethan0728:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
2239,0,-236.1,-126.463,529.71,-259.48,116.564,513.765,-16.3447,-62.9221,533.917,-60.3736,149.476,533.936,-244.314,-207.938,244.137,-252.425,-220.661,121.625,-152.697,-233.142,73.9349,183.898,-157.03,218.827,196.343,-78.5902,288.227,169.863,-198.983,59.0438,,,,-267.43,230.871,110.489,-23.9821,231.914,131.491,168.198,220.538,225.652,179.345,137.745,281.111,143.142,277.082,64.6879
2240,0,-238.993,-127.236,530.667,-262.56,115.755,514.691,-17.3148,-63.9177,537.084,-62.894,148.872,534.928,-246.185,-209.588,244.487,-252.951,-220.81,121.47,-152.965,-233.072,73.9844,183.644,-157.027,219.124,195.951,-78.5949,288.41,169.694,-195.146,56.6764,,,,-267.911,230.581,110.492,-24.3625,231.892,131.811,167.618,220.743,226.068,178.758,138.015,281.628,142.804,277.121,64.9912
2241,0,-241.777,-127.986,531.482,-265.66,114.99,515.703,-21.9495,-63.8038,535.003,-66.118,148.392,535.126,-247.081,-208.716,244.136,-253.449,-220.878,121.308,-153.104,-233.033,74.1328,183.381,-156.979,219.427,195.534,-78.6622,288.685,169.907,-199.129,59.386,,,,-266.402,230.899,107.71,-24.6499,231.943,132.128,167.124,220.98,226.58,178.328,138.29,282.215,142.513,277.139,65.3581
2242,0,-244.493,-128.639,532.127,-268.605,114.226,516.744,,,,-69.8973,147.975,534.88,-249.301,-209.312,243.704,-253.94,-220.968,121.132,-153.287,-232.994,74.3002,183.214,-156.845,219.711,195.114,-78.5543,288.914,169.928,-199.099,59.4672,,,,-269.077,229.923,110.766,-24.9577,231.983,132.45,167.408,221.142,227.735,177.922,138.527,282.653,142.277,277.134,65.6688
2243,0,-247.15,-129.324,532.615,-270.763,114.248,516.591,-27.8098,-64.7034,535.399,-72.0388,147.403,535.755,-250.214,-209.311,243.671,-254.423,-221.003,120.846,-153.463,-232.968,74.5046,182.994,-156.595,219.71,194.675,-78.2948,288.787,170.068,-199.105,59.5389,,,,-269.157,229.924,110.254,-25.2612,232.036,132.62,166.089,221.313,227.363,177.463,138.762,283.036,142.132,277.116,65.8897
2244,0,-249.9,-129.827,533.25,-273.496,113.908,516.947,-36.4137,-64.7492,528.994,-75.4707,146.979,535.514,-251.599,-209.457,243.414,-254.928,-221.054,120.639,-153.494,-232.852,74.6649,182.791,-156.435,219.787,194.322,-77.9076,288.937,165.344,-190.126,52.0145,,,,-269.494,229.677,110.317,-25.5019,232.067,132.773,166.082,221.527,228.093,177.1,139.021,283.488,142.028,277.102,66.1181
2245,0,-252.647,-130.211,533.776,-276.43,113.57,517.493,-33.2276,-65.8246,535.931,-78.2678,146.459,535.773,-252.898,-209.568,243.265,-255.545,-221.083,120.464,-153.562,-232.747,74.7909,182.606,-156.323,220.098,193.931,-77.5976,289.161,170.783,-196.543,58.0616,,,,-269.854,229.475,110.257,-25.6607,232.124,132.853,165.6,221.674,228.212,176.818,139.243,283.837,141.966,277.1,66.2442
2246,0,-254.4,-130.947,535.788,,,,-35.7772,-66.3654,536.612,-80.2735,145.942,536.516,-254.266,-209.664,243.079,-256.187,-221.107,120.308,-153.542,-232.668,74.8062,182.435,-156.144,220.551,193.767,-77.3123,289.682,170.847,-196.207,58.8148,,,,-268.092,229.843,107.309,-25.7468,232.128,132.994,165.273,221.721,228.311,176.596,139.42,284.232,141.961,277.07,66.3791
2247,0,-256.935,-130.326,535.387,,,,,,,-83.873,145.572,536.326,-255.63,-209.662,243.077,-256.617,-221.115,120.235,-153.548,-232.56,74.774,182.04,-155.915,220.786,193.408,-77.0397,289.873,170.928,-196.102,59.1819,,,,-268.307,229.761,107.344,-25.7699,232.151,133.113,165.039,221.766,228.455,176.459,139.516,284.464,142.011,276.994,66.582
2248,0,,,,,,,-41.1268,-67.1527,537.477,-85.7174,145.136,537.294,-257.014,-209.718,243.002,-256.935,-221.181,120.012,-153.492,-232.445,74.8232,181.933,-155.727,221.292,193.181,-76.8488,290.119,170.988,-196.157,59.4583,,,,-268.509,229.704,107.31,-25.7648,232.225,133.237,164.875,221.77,228.453,176.366,139.64,284.737,142.095,276.895,66.624
2249,0,,,,,,,-49.9793,-66.7883,530.632,-88.9182,144.74,537.237,-258.309,-209.764,242.929,-257.212,-221.231,119.888,-153.4,-232.328,74.8827,181.814,-155.475,221.605,193.01,-76.6873,290.346,171.28,-196.262,59.7895,,,,-268.644,229.65,107.165,-25.806,232.302,133.218,164.778,221.788,228.422,176.247,139.73,284.823,142.237,276.817,66.6489
2250,0,-266.705,-132.515,536.729,-291.121,111.191,520.861,-46.5563,-67.4433,537.525,-91.5862,144.415,537.449,-259.528,-209.825,242.853,-257.544,-221.328,119.797,-153.254,-232.234,74.8797,181.838,-155.46,221.801,193.066,-76.5686,290.561,171.386,-197.258,58.8265,,,,-268.806,229.629,107.175,-25.7984,232.389,133.21,164.842,221.877,228.39,176.178,139.835,284.999,142.416,276.72,66.6946
2251,0,-268.384,-132.339,537.016,-293.096,110.913,522.121,-48.8134,-67.8346,537.88,-93.3379,144.023,538.198,-260.636,-209.907,242.739,-257.746,-221.384,119.708,-153.07,-232.19,74.8618,182.006,-155.35,221.843,193.26,-76.4099,290.699,171.599,-196.07,59.7525,-257.285,187.579,369.459,-269.029,229.568,107.245,-25.7877,232.471,133.213,164.895,222.075,228.393,176.06,140.109,285.211,142.591,276.679,66.6327
2252,0,-270.424,-133.038,537.66,-295.507,110.598,522.817,-50.6434,-68.4109,538.635,-95.8782,143.724,538.199,-261.586,-209.966,242.613,-257.977,-221.442,119.678,-152.77,-232.091,74.8856,182.291,-155.413,221.868,193.527,-76.2426,290.727,171.852,-197.042,59.0354,-257.456,188.643,368.106,-269.185,229.49,107.175,-25.8639,232.534,133.128,164.947,222.332,228.316,175.962,140.434,285.352,142.64,276.662,66.6021
2253,0,-272.699,-133.323,538.129,-297.774,110.309,523.285,-53.3764,-68.0244,538.778,-99.1047,143.504,537.576,-262.425,-210.07,242.451,-258.13,-221.529,119.604,-152.609,-232.167,74.7609,182.568,-155.452,221.887,193.787,-76.2104,290.602,171.861,-196.076,59.4404,-260.636,187.186,369.753,-269.475,229.416,107.302,-26.075,232.757,133.207,164.814,222.665,228.348,175.756,140.847,285.52,142.678,276.702,66.5408
2254,0,-274.952,-133.547,538.569,-299.963,110.166,523.772,,,,-100.59,143.078,538.245,-263.319,-210.179,242.388,-258.294,-221.579,119.5,-152.598,-232.123,74.6158,182.745,-155.543,221.848,193.96,-76.2677,290.605,171.844,-196.21,59.4272,-262.166,187.133,369.877,-269.774,229.401,107.268,-26.352,232.997,133.288,164.662,223.056,228.451,175.496,141.279,285.739,142.65,276.768,66.3933
2255,0,-277.229,-133.695,538.999,-302.119,110.052,524.283,-57.6827,-68.8165,539.354,-102.667,142.647,538.288,-264.211,-210.302,242.229,-258.539,-221.612,119.392,-152.607,-232.133,74.5549,182.765,-155.673,221.621,194.113,-76.4409,290.635,171.822,-196.275,59.4064,,,,-269.971,229.32,107.122,-26.6016,233.272,133.268,164.374,223.52,228.603,175.187,141.948,286.052,142.689,276.844,66.2658
2256,0,-279.41,-133.729,539.466,-304.143,109.974,524.745,,,,-105.301,142.231,537.802,-264.999,-210.396,242.022,-258.748,-221.575,119.25,-152.664,-232.155,74.5017,182.746,-155.916,221.554,194.044,-76.6974,290.668,171.299,-198.594,61.1134,-265.251,186.865,370.159,-270.158,229.263,107.058,-26.7005,233.486,133.137,164.144,223.967,228.612,174.924,142.554,286.298,142.834,276.946,66.0824
2257,0,-281.403,-133.901,539.887,-305.976,109.937,525.003,-61.4562,-69.7886,539.619,-106.444,141.846,538.361,-265.635,-210.489,241.861,-258.992,-221.584,119.108,-152.709,-232.083,74.4005,182.705,-156.228,221.501,193.954,-77.0818,290.661,171.241,-198.762,61.1207,-266.809,186.74,370.102,-270.257,229.217,107.049,-26.7136,233.726,133.165,163.979,224.514,228.616,174.71,143.243,286.563,142.993,277.043,65.9348
2258,0,-283.351,-134.001,540.191,-307.904,109.916,525.444,-63.3397,-69.9733,539.968,-109.043,141.592,537.937,-266.348,-210.546,241.652,-259.264,-221.55,119.023,-152.782,-232.091,74.2701,182.478,-156.554,221.521,193.799,-77.6074,290.943,171.554,-196.893,59.322,-268.207,186.689,370.281,-270.399,229.207,106.937,-26.807,234.055,133.175,163.881,225.079,228.622,174.565,143.989,286.8,143.038,277.168,65.7728
2259,0,-285.22,-134.125,540.587,-309.683,109.873,525.771,-70.4532,-69.5158,533.425,-109.985,141.233,538.708,-267.053,-210.599,241.497,-259.548,-221.596,118.939,-152.829,-232.089,74.1753,182.356,-156.96,221.654,193.737,-78.1896,291.231,171.513,-196.855,59.3468,-269.3,186.634,370.241,-270.615,229.204,106.841,-26.9581,234.427,133.122,163.915,225.788,228.563,174.48,144.856,287.025,143.014,277.288,65.5981
2260,0,-286.867,-134.377,540.68,-311.429,109.749,525.902,-66.5544,-70.8347,539.975,-112.627,141.101,538.047,-267.759,-210.688,241.319,-259.762,-221.638,118.856,-152.858,-232.13,74.0097,182.213,-157.395,221.762,193.765,-78.8693,291.498,171.475,-196.938,59.1633,-270.602,186.572,370.212,-270.921,229.065,106.859,-27.1178,234.802,133.232,163.85,226.477,228.512,174.344,145.633,287.235,142.975,277.504,65.3203
2261,0,-288.511,-134.697,540.727,-313.237,109.547,526.243,-68.3158,-70.8797,539.855,-113.788,140.926,538.425,-268.458,-210.725,241.202,-259.945,-221.628,118.733,-152.861,-232.18,73.8055,182.131,-157.834,221.932,193.847,-79.4558,291.597,171.581,-196.897,58.8839,-271.763,186.492,370.023,-271.134,229.115,106.827,-27.329,235.166,133.353,163.723,227.121,228.42,174.18,146.475,287.393,142.915,277.635,65.2346
2262,0,-290.201,-134.9,540.783,-314.897,109.407,526.353,-75.7532,-69.7957,533.595,-116.218,140.868,538.069,-269.322,-210.749,240.985,-260.218,-221.664,118.583,-152.807,-232.245,73.6593,182.053,-158.288,221.848,193.891,-80.0835,291.774,171.204,-199.216,60.6603,-272.972,186.511,369.841,-271.245,229.156,106.65,-27.5838,235.531,133.391,163.488,227.699,228.388,173.994,147.39,287.561,142.821,277.811,65.0547
2263,0,-291.851,-135.045,541.019,-316.506,109.214,526.466,-77.4256,-69.8303,533.819,-117.92,140.779,538.074,-270.062,-210.689,240.874,-260.322,-221.58,118.517,-152.82,-232.344,73.4646,182.301,-158.807,221.925,193.975,-80.8375,291.843,171.367,-199.306,60.566,,,,-271.547,229.136,106.554,-27.78,235.866,133.48,163.279,228.268,228.397,173.83,148.152,287.841,142.706,277.953,64.9194
2264,0,-293.528,-135.113,541.339,-317.993,109.137,526.783,-73.3533,-70.8238,540.602,-119.593,140.703,538.132,-270.837,-210.583,240.854,-260.44,-221.53,118.511,-152.764,-232.367,73.3906,182.568,-159.354,221.764,194.256,-81.4611,292.065,171.55,-199.537,60.5326,,,,-271.693,229.184,106.378,-27.9156,236.162,133.613,163.144,228.879,228.536,173.666,148.81,288.142,142.634,278.088,64.916
2265,0,-295.082,-135.054,541.686,-319.519,109.29,527.158,-75.2559,-70.6305,540.689,-133.578,141.64,529.897,-271.589,-210.51,240.853,-260.61,-221.454,118.599,-152.7,-232.449,73.3056,182.897,-160.022,221.58,194.529,-82.3064,292.071,171.503,-199.677,60.2435,,,,-271.928,229.271,106.384,-28.0331,236.443,133.718,162.986,229.327,228.63,173.479,149.41,288.43,142.552,278.16,64.9022
2266,0,-296.685,-134.902,541.973,-320.815,109.397,527.249,-76.1194,-71.1372,541.538,-132.003,141.051,530.218,-272.215,-210.409,240.821,-260.743,-221.416,118.574,-152.665,-232.532,73.2024,183.202,-160.585,221.252,194.856,-83.1444,292.106,171.563,-199.827,60.0468,,,,-272.045,229.291,106.242,-28.0822,236.639,133.806,162.862,229.675,228.729,173.337,149.862,288.631,142.528,278.22,64.9146
2267,0,-298.19,-134.666,542.279,-322.1,109.647,527.456,-78.1181,-70.7889,541.202,-130.335,141.458,530.886,-272.735,-210.354,240.64,-260.885,-221.375,118.448,-152.67,-232.672,72.93,183.429,-161.216,220.937,195.113,-83.9544,292.033,171.388,-198.962,58.8248,,,,-272.185,229.312,106.177,-28.1459,236.796,133.794,162.781,229.935,228.784,173.331,150.194,288.763,142.58,278.247,64.8596
2268,0,-299.546,-134.472,542.394,-323.239,109.896,527.587,-77.42,-71.5125,543.78,-130.424,141.475,531.637,-273.171,-210.331,240.445,-260.909,-221.312,118.316,-152.616,-232.763,72.5797,183.859,-161.95,220.747,195.338,-84.9147,292.264,171.813,-199.681,59.0485,,,,-272.305,229.335,105.94,-28.1947,236.888,133.688,162.769,230.117,228.724,173.231,150.428,288.758,142.608,278.272,64.7039
2269,0,-300.836,-134.296,542.525,-324.316,110.075,527.677,-80.2119,-71.3853,541.397,-131.062,141.128,532.38,-273.642,-210.333,240.189,-261.06,-221.295,118.166,-152.63,-232.816,72.373,183.749,-162.787,220.485,195.386,-86.0947,292.285,171.945,-200.067,58.9949,,,,-272.399,229.332,105.795,-28.2669,236.937,133.627,162.709,230.185,228.602,173.12,150.578,288.758,142.568,278.313,64.6318
2270,0,-302.056,-134.148,542.604,-325.271,110.172,527.647,-81.3607,-71.4948,541.344,-131.586,141.185,532.846,-274.096,-210.328,240.056,-261.257,-221.177,117.983,-152.827,-232.959,72.2138,183.584,-163.518,220.517,195.294,-87.2017,292.539,171.899,-200.446,59.0352,,,,-272.441,229.376,105.637,-28.3055,236.895,133.656,162.661,230.216,228.661,173.057,150.582,288.815,142.482,278.351,64.6839
2271,0,-303.149,-134.085,542.69,-326.378,110.358,527.934,-80.7163,-71.9022,543.926,-132.194,141.227,533.237,-274.575,-210.284,239.997,-261.497,-221.125,117.974,-153.03,-233.105,72.082,183.391,-164.376,220.91,195.076,-88.4546,292.999,171.71,-200.703,59.039,,,,-272.536,229.359,105.596,-28.2761,236.785,133.777,162.567,230.128,228.836,173.06,150.476,289.03,142.362,278.337,64.8077
2272,0,-304.174,-134.122,542.682,-327.313,110.422,527.969,-83.1313,-71.7271,542.029,-133.164,141.3,533.686,-275.043,-210.211,240.007,-261.643,-221.066,118.009,-153.156,-233.206,71.9068,183.006,-165.147,221.014,194.956,-89.5839,293.472,171.503,-201.113,59.2046,-281.894,186.604,368.619,-272.646,229.398,105.621,-28.2744,236.663,133.962,162.38,229.942,228.995,173.003,150.236,289.069,142.248,278.316,64.9598
2273,0,-305.072,-134.177,542.692,-328.269,110.382,528.079,-84.608,-71.1454,541.738,-134.061,141.436,533.792,-275.455,-210.137,240.071,-261.731,-220.98,118.032,-153.177,-233.311,71.7809,182.845,-165.899,221.252,194.857,-90.7829,293.697,171.481,-201.298,59.1863,-282.551,186.595,368.608,-272.602,229.461,105.616,-28.2778,236.518,134.111,162.277,229.654,229.167,173.063,149.837,288.972,142.184,278.292,65.1039
2274,0,-305.923,-134.261,542.779,-329.339,110.339,528.237,-85.3607,-71.0961,541.889,-135.154,141.512,533.863,-275.887,-209.998,240.044,-261.734,-220.957,118.022,-153.169,-233.413,71.7263,182.705,-166.57,221.289,194.816,-91.7047,294.018,172.235,-200.161,57.9232,,,,-272.638,229.408,105.656,-28.2024,236.311,134.222,162.237,229.226,229.232,173.168,149.253,288.826,142.159,278.205,65.257
2275,0,-306.669,-134.325,542.807,-330.233,110.217,528.284,-84.5132,-71.4186,544.433,-136.185,141.652,533.878,-276.319,-209.864,239.972,-261.797,-220.934,117.972,-153.115,-233.518,71.6541,182.655,-167.092,221.255,194.774,-92.4725,294.085,171.826,-201.341,58.9569,-283.781,186.566,368.386,-272.631,229.416,105.728,-28.1111,236.068,134.333,162.292,228.714,229.307,173.27,148.645,288.66,142.167,278.113,65.4544
2276,0,-307.39,-134.367,542.969,-331.137,110.117,528.378,-86.8353,-70.8068,542.23,-137.186,141.738,533.968,-276.793,-209.777,239.878,-261.909,-220.862,117.834,-153.059,-233.6,71.6158,182.935,-167.551,221.318,194.944,-93.045,294.251,171.918,-201.373,58.7987,,,,-272.626,229.493,105.679,-28.0246,235.812,134.361,162.489,228.15,229.319,173.45,147.96,288.555,142.163,278.027,65.6357
2277,0,-307.999,-134.43,543.15,-331.877,109.961,528.516,-85.961,-71.1112,544.562,-137.972,141.852,534.138,-277.193,-209.736,239.813,-262.015,-220.806,117.873,-153.014,-233.698,71.5731,183.145,-167.831,221.145,195.136,-93.5921,294.343,172,-201.47,58.642,,,,-272.547,229.577,105.737,-27.817,235.449,134.397,162.705,227.533,229.326,173.659,147.128,288.433,142.132,277.885,65.8824
2278,0,-308.633,-134.531,543.318,-332.677,109.77,528.651,,,,-138.749,141.901,534.249,-277.487,-209.761,239.737,-262.125,-220.848,117.838,-152.985,-233.755,71.5066,183.394,-168.108,221.027,195.361,-93.9732,294.424,171.947,-201.525,58.377,,,,-272.514,229.522,105.729,-27.5916,235.079,134.409,162.961,226.881,229.293,173.803,146.308,288.243,142.142,277.718,66.0359
2279,0,-309.168,-134.674,543.423,-333.431,109.639,528.84,-87.0748,-70.995,544.677,-139.504,141.941,534.285,-277.65,-209.798,239.645,-262.131,-220.858,117.767,-152.92,-233.757,71.2965,183.498,-168.325,220.866,195.487,-94.2742,294.372,172.01,-201.663,58.4009,-286.135,186.238,368.034,-272.468,229.47,105.535,-27.4708,234.764,134.367,163.061,226.299,229.296,173.947,145.615,288.053,142.197,277.597,66.1292
2280,0,-309.69,-134.802,543.511,-334.035,109.515,528.908,-89.7546,-70.3109,541.28,-140.298,141.92,534.428,-277.739,-209.863,239.556,-262,-220.861,117.722,-152.808,-233.76,71.1964,183.511,-168.483,220.859,195.604,-94.4292,294.471,172.062,-201.694,58.3789,,,,-272.467,229.417,105.382,-27.4149,234.446,134.271,163.043,225.779,229.374,174.015,144.896,287.828,142.232,277.442,66.2602
2281,0,-310.219,-134.879,543.687,-334.729,109.413,529.042,-95.3953,-69.401,535.324,-140.916,141.951,534.531,-277.763,-209.981,239.505,-261.96,-220.967,117.579,-152.793,-233.738,71.1244,183.413,-168.583,220.855,195.543,-94.6693,294.336,172.026,-201.744,58.3183,-287.086,186.071,367.831,-272.599,229.472,105.349,-27.3952,234.169,134.252,162.934,225.312,229.495,173.909,144.236,287.736,142.258,277.307,66.4062
2282,0,-310.739,-135.045,543.813,-335.241,109.379,529.162,-88.6284,-70.8466,544.514,-141.483,141.944,534.551,-277.765,-210.125,239.452,-261.907,-221.075,117.683,-152.738,-233.796,71.1066,183.355,-168.679,220.907,195.679,-94.6797,294.506,172.022,-201.801,58.5038,-287.481,186.065,367.763,-272.627,229.491,105.318,-27.4168,233.915,134.278,162.838,224.851,229.646,173.816,143.671,287.68,142.201,277.19,66.629
2283,0,-311.148,-135.137,543.888,-335.673,109.29,529.233,-97.2063,-69.6597,534.724,-141.949,141.97,534.632,-277.715,-210.227,239.469,-261.859,-221.22,117.726,-152.626,-233.777,71.104,183.482,-168.627,221.046,195.827,-94.6348,294.55,172.041,-201.847,58.4539,-287.779,186.06,367.712,-272.744,229.475,105.433,-27.4346,233.69,134.428,162.808,224.488,229.817,173.884,143.17,287.669,142.171,277.121,66.8868
2284,0,-311.573,-135.234,543.968,-336.129,109.22,529.408,-91.2693,-70.5149,541.946,-142.456,141.894,534.604,-277.727,-210.302,239.433,-261.865,-221.35,117.76,-152.478,-233.793,71.029,183.672,-168.537,220.936,195.987,-94.5351,294.285,172.069,-201.863,58.3621,-288.159,186.026,367.76,-272.769,229.45,105.418,-27.3676,233.523,134.563,162.827,224.168,229.86,173.906,142.782,287.499,142.208,277.041,67.0307
2285,0,-311.99,-135.21,544.16,-336.645,109.192,529.682,-91.8502,-70.5075,541.672,-142.903,141.889,534.562,-277.732,-210.326,239.395,-261.819,-221.399,117.734,-152.272,-233.735,70.9068,184.014,-168.299,220.838,196.351,-94.3349,294.267,172.186,-201.862,58.3461,-288.583,185.962,367.78,-272.837,229.514,105.369,-27.3888,233.431,134.586,162.865,223.952,229.813,173.964,142.549,287.431,142.252,276.999,67.0422
2286,0,-312.397,-135.2,544.358,-337.178,109.196,530.028,-92.2087,-70.4749,541.721,-143.351,141.894,534.539,-277.863,-210.28,239.324,-261.818,-221.349,117.71,-152.112,-233.672,70.7737,184.144,-168.143,220.458,196.709,-93.9729,294.174,172.361,-201.828,58.2681,,,,-272.869,229.523,105.395,-27.3538,233.382,134.542,162.966,223.78,229.678,174.078,142.427,287.329,142.266,276.993,67.0121
2287,0,-312.827,-135.205,544.531,-337.639,109.186,530.334,-92.9362,-70.38,541.265,-143.67,141.884,534.515,-278.01,-210.242,239.314,-261.859,-221.342,117.706,-152.05,-233.626,70.694,184.389,-168.014,220.336,196.738,-93.7631,293.832,172.378,-201.675,58.1239,,,,-272.869,229.562,105.395,-27.2942,233.346,134.539,163.095,223.662,229.528,174.208,142.283,287.169,142.315,276.977,66.9749
2288,0,-313.238,-135.209,544.776,-338.086,109.187,530.609,-93.0376,-70.4883,541.393,-144.226,141.892,534.719,-278.104,-210.201,239.328,-261.856,-221.411,117.691,-152.038,-233.617,70.6261,184.649,-167.988,220.264,196.814,-93.5472,293.69,173.003,-200.591,56.9901,,,,-272.837,229.598,105.372,-27.1955,233.336,134.566,163.268,223.685,229.486,174.291,142.245,287.107,142.384,276.975,66.912
2289,0,-313.578,-135.233,544.914,-338.583,109.192,530.788,-91.5551,-70.8126,544.106,-144.635,142.032,534.779,-278.116,-210.233,239.262,-261.742,-221.307,117.674,-152,-233.574,70.5696,184.792,-167.92,220.181,196.906,-93.4316,293.675,172.599,-201.542,57.9949,-289.418,186.212,367.499,-272.857,229.602,105.301,-27.1694,233.371,134.465,163.446,223.711,229.407,174.398,142.291,287.036,142.452,276.967,66.8003
2290,0,-313.856,-135.289,544.995,-338.999,109.182,530.931,-93.3318,-70.4397,541.798,-144.995,142.239,534.924,-278.055,-210.305,239.191,-261.393,-221.089,117.511,-151.935,-233.528,70.6476,184.747,-167.857,220.169,196.995,-93.2346,293.708,173.026,-200.573,57.1076,,,,-272.781,229.623,105.169,-27.1224,233.413,134.392,163.523,223.781,229.382,174.428,142.376,287.046,142.482,276.962,66.7065
2291,0,-314.141,-135.412,545.047,-339.482,109.182,531.191,-92.2737,-70.4798,543.889,-145.473,142.349,535.101,-277.933,-210.5,239.23,-261.011,-220.892,117.472,-151.901,-233.466,70.7182,184.635,-167.794,220.204,196.962,-93.1929,293.692,173.041,-200.607,57.1224,,,,-272.835,229.7,105.203,-27.1046,233.448,134.501,163.521,223.825,229.419,174.439,142.44,287.054,142.536,276.994,66.8265
2292,0,-314.428,-135.425,545.08,-339.851,109.206,531.373,-92.6604,-70.2158,543.772,-145.905,142.504,535.245,-277.794,-210.692,239.297,-260.554,-220.654,117.41,-151.847,-233.449,70.7441,184.586,-167.788,220.29,197.046,-93.1806,293.718,173.085,-200.567,57.0979,-289.86,186.512,367.226,-272.868,229.73,105.218,-27.0927,233.507,134.56,163.495,223.872,229.474,174.444,142.516,287.135,142.56,277.02,66.8718
2293,0,-314.693,-135.38,545.147,-340.203,109.174,531.345,-93.0224,-69.9836,543.725,-146.408,142.638,535.173,-277.723,-210.848,239.272,-260.076,-220.171,117.055,-151.838,-233.439,70.6348,184.666,-167.752,220.349,197.144,-93.2028,293.651,172.637,-201.549,58.1149,-290.204,186.584,367.091,-272.989,229.764,105.144,-27.1385,233.574,134.559,163.411,223.931,229.452,174.5,142.615,287.113,142.573,277.065,66.7882
2294,0,-315.022,-135.321,545.203,-340.659,109.211,531.552,-93.2628,-69.7446,543.731,-146.706,142.732,535.019,-277.641,-210.871,239.244,-260,-220.181,116.931,-151.816,-233.425,70.4558,184.741,-167.758,220.24,197.2,-93.1741,293.435,173.186,-200.54,56.9207,-290.645,186.606,367.044,-273.021,229.72,105.006,-27.0967,233.619,134.51,163.462,224.015,229.358,174.599,142.717,287.021,142.608,277.061,66.6487
