Joints
100
,,Welding_hxy0727:L_Femur_L_Tibia,Welding_hxy0727:L_Foot_L_Toe,Welding_hxy0727:L_Tibia_L_Foot,,,Welding_hxy0727:R_Femur_R_Tibia,Welding_hxy0727:R_Foot_R_Toe,Welding_hxy0727:R_Tibia_R_Foot,,,Welding_hxy0727:Root_L_Femur,,,Welding_hxy0727:Root_R_Femur,,,Welding_hxy0727:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
4225,0,4.81466,,-19.1806,5.89933,-54.8165,21.7603,,-29.8432,6.244,66.1881,-18.8713,-10.4243,-2.52915,-29.1091,-20.6331,-20.13,123.054,69.5407,-118.797,-162.259,867.152,-101.324
4226,0,4.75786,,-19.1586,5.89834,-54.8056,21.6712,,-29.7941,6.30113,66.0761,-18.7902,-10.4511,-2.44756,-29.0088,-20.7336,-20.0554,123.107,69.563,-118.914,-162.049,867.286,-101.12
4227,0,4.72306,,-19.1331,5.88732,-54.7941,21.5821,,-29.7425,6.35605,65.9644,-18.7119,-10.4703,-2.38477,-28.8999,-20.8302,-19.9963,123.2,69.5882,-119.055,-161.82,867.36,-100.932
4228,0,4.70623,,-19.0975,5.86901,-54.7787,21.5024,,-29.7027,6.41046,65.8492,-18.6336,-10.4871,-2.31738,-28.7867,-20.9296,-19.929,123.297,69.6206,-119.202,-161.572,867.437,-100.736
4229,0,4.64004,,-19.0638,5.85326,-54.7648,21.4347,,-29.6632,6.46439,65.7348,-18.524,-10.5201,-2.23945,-28.6699,-21.0264,-19.8566,123.396,69.6579,-119.353,-161.275,867.539,-100.479
4230,0,4.59118,,-19.0205,5.84088,-54.7468,21.3651,,-29.6345,6.51235,65.6164,-18.4268,-10.5446,-2.15442,-28.5524,-21.1274,-19.7761,123.493,69.6926,-119.512,-160.999,867.724,-100.178
4231,0,4.53576,,-18.9709,5.82647,-54.7266,21.2899,,-29.6154,6.55563,65.493,-18.3378,-10.5526,-2.08525,-28.4537,-21.2205,-19.7132,123.567,69.7169,-119.627,-160.699,867.906,-99.8626
4232,0,4.47686,,-18.9035,5.78811,-54.7001,21.2398,,-29.5881,6.60084,65.3758,-18.2374,-10.5729,-2.00268,-28.3466,-21.3093,-19.6448,123.686,69.7417,-119.795,-160.409,868.08,-99.4914
4233,0,4.4017,,-18.8314,5.75082,-54.6718,21.1565,,-29.5699,6.63743,65.2523,-18.1484,-10.577,-1.93557,-28.2496,-21.3978,-19.587,123.795,69.7523,-119.942,-160.192,868.178,-99.1413
4234,0,4.29783,,-18.7569,5.7109,-54.644,21.079,,-29.5568,6.67141,65.126,-18.0387,-10.59,-1.86713,-28.1395,-21.4891,-19.5261,123.931,69.7635,-120.113,-159.904,868.213,-98.7746
4235,0,4.12986,,-18.6866,5.66585,-54.6169,20.9965,,-29.5456,6.6995,64.9977,-17.9301,-10.5978,-1.81651,-28.0628,-21.5825,-19.4924,124.051,69.7238,-120.256,-159.411,868.261,-98.5404
4236,0,4.02104,,-18.5886,5.58004,-54.5708,20.9695,,-29.5412,6.73164,64.8729,-17.8712,-10.5668,-1.77702,-28.0445,-21.661,-19.4808,124.149,69.6911,-120.369,-159.202,868.357,-98.2883
4237,0,3.93524,,-18.4874,5.49664,-54.5221,20.9569,,-29.5365,6.76303,64.7493,-17.806,-10.5278,-1.73939,-28.0191,-21.7325,-19.4671,124.267,69.6885,-120.491,-159.141,868.541,-97.8704
4238,0,3.81398,,-18.3935,5.42842,-54.478,20.9365,,-29.5246,6.79252,64.6293,-17.695,-10.5262,-1.66233,-27.9467,-21.8237,-19.4153,124.427,69.6842,-120.682,-158.851,868.695,-97.3698
4239,0,3.69682,,-18.2996,5.35888,-54.4333,20.8822,,-29.5211,6.81698,64.5051,-17.5865,-10.522,-1.58611,-27.8625,-21.9239,-19.3613,124.581,69.6835,-120.871,-158.638,868.809,-96.9297
4240,0,3.56106,,-18.2097,5.28816,-54.3888,20.8321,,-29.5151,6.84096,64.3824,-17.4729,-10.5198,-1.51217,-27.7794,-22.0248,-19.3105,124.749,69.6726,-121.068,-158.357,868.873,-96.4847
4241,0,3.40018,,-18.1207,5.21114,-54.3435,20.7557,,-29.5203,6.86361,64.2583,-17.3539,-10.5327,-1.4245,-27.6786,-22.1456,-19.2428,124.931,69.6317,-121.301,-157.823,868.972,-96.0834
4242,0,3.26104,,-18.0441,5.14818,-54.3014,20.7142,,-29.5047,6.88639,64.1446,-17.2253,-10.5385,-1.35204,-27.5846,-22.2568,-19.195,125.135,69.6244,-121.537,-157.448,869.117,-95.6248
4243,0,3.18731,,-17.9534,5.06932,-54.2532,20.6347,,-29.4998,6.91023,64.03,-17.1231,-10.5324,-1.28207,-27.4688,-22.3738,-19.1397,125.318,69.6284,-121.75,-157.057,869.272,-95.1459
4244,0,3.05276,,-17.8774,5.00518,-54.2073,20.5636,,-29.499,6.94131,63.9196,-16.9907,-10.5356,-1.20504,-27.3547,-22.4823,-19.0822,125.498,69.6294,-121.959,-156.671,869.418,-94.6563
4245,0,2.95633,,-17.7946,4.9338,-54.1604,20.4992,,-29.4986,6.97187,63.8099,-16.8512,-10.5438,-1.12582,-27.2132,-22.5962,-19.0154,125.722,69.6526,-122.216,-156.274,869.466,-94.1331
4246,0,2.83228,,-17.7262,4.88786,-54.1197,20.4272,,-29.5108,6.99763,63.6928,-16.6911,-10.5617,-1.03735,-27.063,-22.7154,-18.9406,125.94,69.6799,-122.466,-155.856,869.477,-93.5888
4247,0,2.72276,,-17.6584,4.84519,-54.0769,20.3887,,-29.5244,7.02417,63.5784,-16.5203,-10.5821,-0.938706,-26.9131,-22.8305,-18.8659,126.182,69.718,-122.754,-155.387,869.571,-93.0734
4248,0,2.63122,,-17.5914,4.8061,-54.0345,20.3729,,-29.5352,7.057,63.4702,-16.3425,-10.6091,-0.833305,-26.7519,-22.939,-18.7788,126.432,69.7703,-123.052,-154.882,869.736,-92.4629
4249,0,2.54155,,-17.5204,4.76077,-53.9922,20.3418,,-29.5459,7.08459,63.3597,-16.1761,-10.6175,-0.760752,-26.6102,-23.0325,-18.7294,126.645,69.8225,-123.283,-154.371,869.927,-91.9166
4250,0,2.45837,,-17.4544,4.72384,-53.9516,20.3302,,-29.5643,7.1161,63.2491,-15.9993,-10.6319,-0.680517,-26.4575,-23.1214,-18.6705,126.886,69.8858,-123.545,-153.865,870.024,-91.312
4251,0,2.33717,,-17.3996,4.69875,-53.9142,20.329,,-29.5837,7.14442,63.1371,-15.8132,-10.6425,-0.612643,-26.3263,-23.1986,-18.6305,127.115,69.9409,-123.782,-153.387,870.069,-90.7481
4252,0,2.23263,,-17.3469,4.66999,-53.8761,20.3345,,-29.6117,7.17465,63.0234,-15.6205,-10.6558,-0.548263,-26.1849,-23.2707,-18.5927,127.352,70.0137,-124.022,-152.899,870.082,-90.2102
4253,0,2.11811,,-17.2982,4.63697,-53.8369,20.3586,,-29.638,7.20143,62.9093,-15.4279,-10.6678,-0.492174,-26.0553,-23.3364,-18.5671,127.621,70.078,-124.285,-152.421,870.11,-89.6551
4254,0,2.04444,,-17.2488,4.60595,-53.7964,20.3766,,-29.6674,7.22969,62.7967,-15.2461,-10.6789,-0.429644,-25.9097,-23.4061,-18.5291,127.891,70.1511,-124.558,-151.929,870.199,-89.0713
4255,0,1.98647,,-17.205,4.58062,-53.7569,20.3956,,-29.6967,7.25511,62.6843,-15.0623,-10.6951,-0.360573,-25.7566,-23.4786,-18.4857,128.183,70.2294,-124.858,-151.468,870.3,-88.4829
4256,0,1.93744,,-17.1612,4.5526,-53.7172,20.4004,,-29.7297,7.27975,62.5721,-14.8777,-10.7164,-0.286776,-25.5869,-23.5556,-18.4329,128.482,70.3086,-125.172,-150.969,870.424,-87.872
4257,0,1.87498,,-17.124,4.52854,-53.6809,20.402,,-29.7529,7.29702,62.461,-14.6855,-10.7485,-0.210102,-25.4107,-23.638,-18.3771,128.812,70.3846,-125.515,-150.461,870.454,-87.2205
4258,0,1.82629,,-17.0837,4.50317,-53.6437,20.4058,,-29.7712,7.31607,62.3541,-14.4985,-10.7844,-0.125788,-25.2265,-23.7211,-18.3085,129.148,70.4589,-125.874,-149.968,870.438,-86.5847
4259,0,1.74786,,-17.0524,4.49114,-53.6082,20.3601,,-29.8045,7.33148,62.2411,-14.3058,-10.8233,-0.0336481,-25.0329,-23.814,-18.2269,129.433,70.5309,-126.188,-149.489,870.492,-85.9844
4260,0,1.68017,,-17.025,4.47541,-53.5746,20.3311,,-29.8187,7.34949,62.1365,-14.1256,-10.8528,0.0346411,-24.856,-23.8922,-18.1693,129.732,70.5967,-126.494,-148.999,870.537,-85.3781
4261,0,1.63793,,-16.9921,4.45257,-53.5366,20.3205,,-29.8235,7.36958,62.0392,-13.9746,-10.8751,0.103753,-24.7034,-23.9646,-18.1127,129.997,70.6612,-126.773,-148.597,870.622,-84.7839
4262,0,1.6236,,-16.9571,4.4304,-53.4975,20.299,,-29.8267,7.38911,61.944,-13.8402,-10.8949,0.178191,-24.548,-24.0418,-18.0475,130.256,70.7173,-127.052,-148.137,870.758,-84.1653
4263,0,1.56961,,-16.9306,4.41565,-53.4608,20.2651,,-29.8323,7.40909,61.8491,-13.6865,-10.9379,0.278526,-24.377,-24.1284,-17.953,130.511,70.7688,-127.347,-147.677,870.873,-83.494
4264,0,1.54365,,-16.8977,4.39635,-53.4208,20.2085,,-29.8449,7.42492,61.751,-13.5553,-10.9648,0.368463,-24.2098,-24.2176,-17.8677,130.745,70.8152,-127.614,-147.231,870.939,-82.8792
4265,0,1.4991,,-16.8662,4.37492,-53.3805,20.1729,,-29.8514,7.44202,61.6568,-13.4209,-10.9887,0.450588,-24.0558,-24.2997,-17.7894,130.996,70.8533,-127.89,-146.84,870.986,-82.2491
4266,0,1.4589,,-16.8397,4.35953,-53.3383,20.1234,,-29.8641,7.46401,61.5652,-13.2769,-11.0246,0.558563,-23.878,-24.3897,-17.682,131.244,70.9014,-128.186,-146.422,871.041,-81.5935
4267,0,1.44681,,-16.8159,4.34692,-53.2975,20.083,,-29.8708,7.48556,61.4761,-13.151,-11.0468,0.645721,-23.7172,-24.471,-17.5956,131.466,70.955,-128.44,-145.971,871.162,-80.9815
4268,0,1.4242,,-16.795,4.32896,-53.259,20.0609,,-29.8568,7.50662,61.3957,-13.0165,-11.0735,0.72267,-23.5595,-24.5426,-17.5251,131.724,71.0072,-128.717,-145.48,871.313,-80.3512
4269,0,1.43532,,-16.7665,4.30462,-53.2174,20.0282,,-29.8535,7.52723,61.3121,-12.9053,-11.094,0.799405,-23.4063,-24.6181,-17.4463,131.959,71.061,-128.979,-145.105,871.405,-79.7321
4270,0,1.41996,,-16.7439,4.28943,-53.1752,19.9826,,-29.8651,7.54963,61.2251,-12.7875,-11.1247,0.896645,-23.2491,-24.6954,-17.3519,132.17,71.1062,-129.229,-144.732,871.466,-79.0771
4271,0,1.37945,,-16.7337,4.28407,-53.1383,19.9272,,-29.881,7.5645,61.1325,-12.6625,-11.149,0.97074,-23.0986,-24.7717,-17.2766,132.391,71.145,-129.468,-144.341,871.455,-78.4743
4272,0,1.3731,,-16.7163,4.2728,-53.0987,19.9073,,-29.8948,7.58393,61.046,-12.5173,-11.1861,1.06779,-22.917,-24.851,-17.1806,132.687,71.2048,-129.807,-143.918,871.458,-77.8579
4273,0,1.35664,,-16.7,4.25773,-53.0598,19.8781,,-29.9049,7.5985,60.9583,-12.3876,-11.209,1.13628,-22.7652,-24.9183,-17.1164,132.93,71.2603,-130.063,-143.509,871.522,-77.2689
4274,0,1.34481,,-16.6808,4.22937,-53.0137,19.8856,,-29.91,7.62764,60.8798,-12.3131,-11.2066,1.20403,-22.6874,-24.9819,-17.0598,133.076,71.2827,-130.223,-143.166,871.637,-76.6282
4275,0,1.33284,,-16.6626,4.21025,-52.9692,19.8771,,-29.928,7.64221,60.7927,-12.174,-11.2325,1.28885,-22.5271,-25.0507,-16.9828,133.359,71.3337,-130.537,-142.68,871.745,-76.064
4276,0,1.30397,,-16.6497,4.19831,-52.9277,19.8662,,-29.9504,7.65431,60.7019,-12.0312,-11.2626,1.3737,-22.3741,-25.1168,-16.9052,133.613,71.3881,-130.813,-142.255,871.834,-75.4318
4277,0,1.29539,,-16.628,4.17431,-52.8847,19.8594,,-29.969,7.66587,60.6126,-11.9211,-11.2787,1.43757,-22.2493,-25.1723,-16.8465,133.843,71.434,-131.059,-141.943,871.872,-74.8745
4278,0,1.2513,,-16.608,4.15576,-52.8408,19.8673,,-29.9838,7.67863,60.5274,-11.7952,-11.2981,1.51209,-22.1296,-25.2252,-16.7857,134.063,71.4711,-131.297,-141.525,871.881,-74.2876
4279,0,1.23131,,-16.5728,4.12478,-52.7907,19.8576,,-30.0057,7.69354,60.443,-11.682,-11.3144,1.59662,-21.9966,-25.2837,-16.7041,134.273,71.5098,-131.538,-141.126,871.889,-73.6693
4280,0,1.18262,,-16.5436,4.0949,-52.7442,19.8509,,-30.0112,7.70596,60.3635,-11.5778,-11.3221,1.65433,-21.8993,-25.3276,-16.657,134.45,71.5354,-131.717,-140.762,871.942,-73.0844
4281,0,1.1434,,-16.5085,4.06737,-52.6932,19.8455,,-30.0298,7.71753,60.281,-11.474,-11.3305,1.73423,-21.7933,-25.3824,-16.5861,134.618,71.5631,-131.912,-140.415,872,-72.5475
4282,0,1.09137,,-16.4726,4.04266,-52.6416,19.8174,,-30.0583,7.72714,60.1943,-11.3608,-11.3358,1.81412,-21.6762,-25.4421,-16.5103,134.78,71.5905,-132.095,-140.02,872.067,-71.9242
4283,0,1.05558,,-16.4303,4.01067,-52.5926,19.8065,,-30.0754,7.73606,60.1111,-11.2609,-11.342,1.88619,-21.5694,-25.4969,-16.4421,134.964,71.6152,-132.297,-139.707,872.137,-71.3409
4284,0,1.00432,,-16.3872,3.97863,-52.5433,19.8138,,-30.0929,7.74665,60.029,-11.1546,-11.3501,1.96164,-21.4709,-25.5439,-16.3761,135.143,71.6383,-132.495,-139.34,872.151,-70.7625
4285,0,0.932042,,-16.3418,3.94627,-52.4916,19.8229,,-30.1101,7.75399,59.9478,-11.0445,-11.3564,2.03916,-21.3821,-25.589,-16.3119,135.292,71.6583,-132.664,-138.945,872.22,-70.1462
4286,0,0.879044,,-16.2931,3.91102,-52.4391,19.8132,,-30.1337,7.76165,59.8656,-10.945,-11.3531,2.10595,-21.2864,-25.6324,-16.2524,135.444,71.6778,-132.83,-138.576,872.298,-69.5615
4287,0,0.820181,,-16.2506,3.8817,-52.3875,19.8187,,-30.1556,7.77172,59.7856,-10.8538,-11.3416,2.16215,-21.2154,-25.6662,-16.2102,135.57,71.6935,-132.959,-138.244,872.332,-68.9787
4288,0,0.757945,,-16.2087,3.8455,-52.3371,19.8277,,-30.1756,7.77975,59.7037,-10.7546,-11.3347,2.20955,-21.1412,-25.6962,-16.1757,135.724,71.7104,-133.104,-137.893,872.331,-68.376
4289,0,0.73186,,-16.1592,3.80552,-52.2828,19.8474,,-30.2091,7.78542,59.6165,-10.6558,-11.3315,2.27422,-21.0501,-25.7351,-16.1213,135.903,71.7431,-133.293,-137.589,872.36,-67.7922
4290,0,0.680633,,-16.1252,3.78482,-52.2349,19.8818,,-30.2375,7.79178,59.5322,-10.548,-11.329,2.33227,-20.97,-25.7651,-16.076,136.082,71.7759,-133.477,-137.287,872.425,-67.2473
4291,0,0.640321,,-16.0943,3.77834,-52.1871,19.8904,,-30.2771,7.7963,59.445,-10.4241,-11.3388,2.42177,-20.8501,-25.8083,-15.9942,136.269,71.8156,-133.689,-136.848,872.474,-66.5951
4292,0,0.596942,,-16.0622,3.76252,-52.139,19.9191,,-30.3092,7.80543,59.3641,-10.2981,-11.3421,2.48988,-20.7441,-25.8328,-15.9383,136.448,71.8632,-133.879,-136.429,872.485,-66.0497
4293,0,0.557109,,-16.0331,3.74903,-52.0895,19.9362,,-30.3452,7.81189,59.2819,-10.1778,-11.3388,2.55127,-20.6435,-25.8552,-15.8893,136.613,71.9119,-134.048,-136.033,872.477,-65.4618
4294,0,0.546448,,-16.0055,3.72649,-52.0445,19.9628,,-30.3604,7.81401,59.2038,-10.076,-11.3375,2.59179,-20.5485,-25.8727,-15.8556,136.822,71.956,-134.24,-135.698,872.478,-64.8196
4295,0,0.515046,,-15.9784,3.70665,-51.9974,19.9716,,-30.3906,7.81805,59.1221,-9.96832,-11.3467,2.65728,-20.4447,-25.8985,-15.7968,136.994,71.9933,-134.424,-135.319,872.527,-64.2521
4296,0,0.502955,,-15.9484,3.69403,-51.9488,19.9766,,-30.4214,7.81957,59.0406,-9.85992,-11.3528,2.73348,-20.3214,-25.933,-15.7218,137.182,72.0331,-134.629,-134.848,872.554,-63.6049
4297,0,0.475084,,-15.911,3.67013,-51.8962,19.9899,,-30.4433,7.82122,58.9644,-9.75723,-11.3546,2.80728,-20.216,-25.9651,-15.6534,137.349,72.0639,-134.812,-134.408,872.602,-63.0074
4298,0,0.42979,,-15.87,3.63554,-51.836,20.0015,,-30.4721,7.82601,58.8894,-9.69649,-11.3271,2.85362,-20.1749,-25.9825,-15.6183,137.414,72.074,-134.88,-134.154,872.661,-62.541
4299,0,0.390824,,-15.825,3.59735,-51.773,20.002,,-30.5085,7.83401,58.8146,-9.6243,-11.3086,2.91933,-20.1058,-26.0077,-15.558,137.484,72.0895,-134.958,-133.776,872.661,-61.9001
4300,0,0.343661,,-15.7951,3.58561,-51.7181,19.985,,-30.5482,7.84087,58.7382,-9.51694,-11.3116,3.01279,-19.9925,-26.0463,-15.4673,137.593,72.1216,-135.092,-133.328,872.662,-61.183
4301,0,0.328517,,-15.76,3.56048,-51.665,19.9749,,-30.5743,7.84226,58.663,-9.43618,-11.3011,3.06845,-19.8948,-26.0731,-15.4078,137.735,72.1436,-135.229,-132.921,872.698,-60.495
4302,0,0.284791,,-15.7235,3.53635,-51.6082,19.9738,,-30.6067,7.85807,58.5923,-9.37146,-11.3005,3.17117,-19.8285,-26.1137,-15.3117,137.773,72.1523,-135.302,-132.596,872.801,-59.7002
4303,0,0.229625,,-15.6744,3.49036,-51.5434,19.9712,,-30.6456,7.8608,58.5162,-9.30111,-11.2685,3.21247,-19.7729,-26.1281,-15.2776,137.84,72.1558,-135.364,-132.203,872.859,-59.2255
4304,0,0.163358,,-15.6416,3.47915,-51.4854,19.9388,,-30.7041,7.86523,58.4343,-9.17309,-11.2729,3.31431,-19.6378,-26.1646,-15.1732,137.954,72.1916,-135.499,-131.632,872.875,-58.3584
4305,0,0.113481,,-15.5975,3.45565,-51.4228,19.9654,,-30.7387,7.87143,58.365,-9.06938,-11.2628,3.39939,-19.5492,-26.1846,-15.0954,138.055,72.2233,-135.617,-131.164,872.804,-57.6305
4306,0,0.0453666,,-15.5576,3.42975,-51.3611,19.9576,,-30.7851,7.87436,58.2887,-8.9631,-11.2451,3.46218,-19.4624,-26.1994,-15.0383,138.124,72.2538,-135.679,-130.652,872.753,-56.9561
4307,0,-0.0055028,,-15.5152,3.3987,-51.2986,19.9573,,-30.8279,7.87379,58.2119,-8.8602,-11.2292,3.52641,-19.3637,-26.2186,-14.9763,138.267,72.2745,-135.817,-130.16,872.748,-56.1926
4308,0,-0.004087,,-15.4566,3.36108,-51.2276,19.9865,,-30.8845,7.87811,58.1349,-8.77803,-11.2071,3.61115,-19.2743,-26.2375,-14.8952,138.381,72.3118,-135.949,-129.761,872.788,-55.4335
4309,0,-0.0774383,,-15.4098,3.34203,-51.16,19.9796,,-30.9515,7.87545,58.0519,-8.65939,-11.2015,3.72124,-19.1639,-26.2673,-14.7907,138.475,72.3328,-136.068,-129.17,872.882,-54.5225
4310,0,-0.12965,,-15.3631,3.32436,-51.0922,19.9935,,-31.0161,7.87581,57.9718,-8.53651,-11.1911,3.82414,-19.0451,-26.2885,-14.6891,138.595,72.3693,-136.206,-128.565,872.901,-53.6158
4311,0,-0.204599,,-15.3237,3.30538,-51.0291,20.0011,,-31.0759,7.87104,57.8903,-8.42573,-11.1714,3.8907,-18.9607,-26.2971,-14.6272,138.68,72.4001,-136.283,-128.057,872.873,-52.8417
4312,0,-0.254088,,-15.2852,3.29,-50.9636,20.0204,,-31.1461,7.86842,57.8071,-8.30557,-11.1583,3.97523,-18.8535,-26.3054,-14.548,138.8,72.443,-136.402,-127.498,872.811,-51.9217
4313,0,-0.286937,,-15.2396,3.26931,-50.8942,20.0182,,-31.2328,7.86497,57.7184,-8.19503,-11.1401,4.06217,-18.7353,-26.3167,-14.4605,138.911,72.4854,-136.521,-126.952,872.812,-51.011
4314,0,-0.312686,,-15.1858,3.241,-50.8231,20.0277,,-31.3192,7.86215,57.6317,-8.07925,-11.1299,4.16128,-18.6034,-26.3292,-14.359,139.071,72.5194,-136.693,-126.364,872.81,-49.992
4315,0,-0.346422,,-15.14,3.22334,-50.756,20.0067,,-31.4195,7.85074,57.5347,-7.97664,-11.1073,4.23653,-18.4902,-26.3397,-14.2774,139.149,72.5564,-136.76,-125.763,872.807,-49.014
4316,0,-0.405561,,-15.0946,3.20177,-50.6855,20.0636,,-31.5069,7.84569,57.4472,-7.83171,-11.1018,4.3402,-18.3718,-26.3434,-14.1857,139.322,72.597,-136.937,-125.051,872.725,-47.9268
4317,0,-0.462777,,-15.0675,3.1981,-50.6223,20.107,,-31.5975,7.83821,57.3565,-7.71204,-11.0818,4.40966,-18.2879,-26.3355,-14.1273,139.421,72.6418,-137.015,-124.4,872.661,-46.956
4318,0,-0.479969,,-15.0374,3.18063,-50.5573,20.1663,,-31.6824,7.83061,57.2683,-7.60473,-11.0584,4.46456,-18.2006,-26.321,-14.0814,139.563,72.6836,-137.122,-123.681,872.602,-45.9148
4319,0,-0.481035,,-15.0125,3.17406,-50.4909,20.2165,,-31.7803,7.82478,57.1776,-7.47392,-11.0532,4.56027,-18.0713,-26.3191,-13.9915,139.718,72.7432,-137.272,-122.857,872.6,-44.7807
4320,0,-0.453525,,-15.0029,3.17457,-50.4294,20.2935,,-31.8701,7.82261,57.0901,-7.3546,-11.0366,4.61969,-17.9636,-26.291,-13.9351,139.926,72.829,-137.44,-122.344,872.617,-43.6276
4321,0,-0.421381,,-14.9865,3.16889,-50.3657,20.3315,,-31.9777,7.8116,56.994,-7.23434,-11.0383,4.71503,-17.8164,-26.29,-13.84,140.096,72.8793,-137.609,-121.373,872.553,-42.5002
4322,0,-0.392237,,-14.9928,3.18423,-50.3081,20.4012,,-32.0701,7.79704,56.9036,-7.1001,-11.0438,4.80419,-17.6732,-26.2845,-13.7556,140.357,72.9418,-137.856,-120.563,872.486,-41.2691
4323,0,-0.297926,,-14.9954,3.18175,-50.2454,20.457,,-32.1637,7.78088,56.8135,-6.96732,-11.0581,4.89776,-17.4855,-26.282,-13.6576,140.685,73.0227,-138.171,-119.706,872.435,-40.0014
4324,0,-0.343708,,-15.0689,3.2154,-50.213,20.466,,-32.2322,7.76285,56.7268,-6.78873,-11.0907,4.91767,-17.3294,-26.2501,-13.63,140.935,73.1045,-138.335,-118.823,872.475,-38.8282
4325,0,-0.126428,,-15.1331,3.24746,-50.1693,20.547,,-32.3154,7.75686,56.6436,-6.63815,-11.1347,4.99755,-17.0798,-26.2263,-13.5354,141.43,73.2644,-138.809,-118.065,872.366,-37.5417
4326,0,0.0787524,,-15.2122,3.28913,-50.1309,20.5533,,-32.4083,7.74355,56.5546,-6.51448,-11.1918,5.08842,-16.8072,-26.2301,-13.4138,141.879,73.3582,-139.251,-116.963,872.297,-36.3188
4327,0,0.369326,,-15.3055,3.33681,-50.0937,20.5547,,-32.5049,7.73784,56.4667,-6.42391,-11.254,5.19683,-16.5288,-26.2483,-13.2662,142.31,73.4837,-139.686,-115.997,872.296,-34.8506
4328,0,0.72935,,-15.4033,3.37571,-50.0571,20.5828,,-32.5985,7.722,56.3762,-6.31083,-11.325,5.28683,-16.1905,-26.251,-13.1268,142.978,73.6315,-140.345,-115.025,872.175,-33.4905
4329,0,1.11572,,-15.5276,3.42532,-50.0302,20.5636,,-32.6917,7.70088,56.2829,-6.23237,-11.4104,5.37259,-15.8427,-26.2699,-12.9802,143.605,73.7439,-140.967,-113.87,872.067,-32.1415
4330,0,1.57989,,-15.6619,3.46576,-49.9976,20.5864,,-32.7755,7.68825,56.1973,-6.18609,-11.4822,5.43172,-15.5245,-26.2664,-12.8659,144.262,73.8935,-141.593,-112.959,871.949,-30.6798
4331,0,2.08759,,-15.8289,3.53193,-49.9764,20.5645,,-32.862,7.6719,56.1093,-6.14446,-11.5968,5.53337,-15.1421,-26.2918,-12.6913,144.937,74.0232,-142.28,-111.704,871.829,-29.1753
4332,0,2.72854,,-15.9986,3.58729,-49.9494,20.5498,,-32.9409,7.66,56.0273,-6.13266,-11.713,5.6344,-14.7225,-26.3122,-12.5001,145.761,74.1961,-143.118,-110.721,871.77,-27.5196
4333,0,3.35736,,-16.2156,3.6869,-49.9385,20.4823,,-33.0225,7.6481,55.944,-6.15485,-11.8378,5.72439,-14.3167,-26.3405,-12.3061,146.435,74.3239,-143.804,-109.425,871.753,-25.942
4334,0,4.16543,,-16.4372,3.79087,-49.9254,20.4466,,-33.1129,7.64447,55.861,-6.19843,-11.9744,5.83861,-13.8504,-26.3668,-12.0688,147.304,74.5181,-144.708,-108.395,871.632,-24.1651
4335,0,4.95444,,-16.6753,3.89639,-49.9107,20.4612,,-33.1907,7.64879,55.7902,-6.21343,-12.1452,5.99585,-13.3599,-26.3986,-11.7997,148.194,74.6807,-145.675,-106.914,871.499,-22.4621
4336,0,5.8688,,-16.9433,4.01971,-49.9032,20.3962,,-33.2753,7.65162,55.7127,-6.30321,-12.2873,6.0825,-12.8688,-26.4114,-11.5652,149.126,74.8823,-146.624,-105.845,871.338,-20.636
4337,0,6.89731,,-17.2186,4.13038,-49.8943,20.3504,,-33.3572,7.67429,55.6442,-6.46691,-12.4435,6.18705,-12.3946,-26.4314,-11.3094,149.951,75.0639,-147.499,-104.496,871.19,-18.7988
4338,0,7.98607,,-17.5221,4.26085,-49.8837,20.3021,,-33.4474,7.69889,55.5756,-6.59525,-12.605,6.27851,-11.8574,-26.4301,-11.0555,150.923,75.2913,-148.504,-102.97,870.917,-16.9488
4339,0,9.28445,,-17.8059,4.35273,-49.8596,20.233,,-33.5596,7.71631,55.4951,-6.80323,-12.7642,6.3713,-11.269,-26.4424,-10.7787,152.126,75.5213,-149.763,-101.724,870.62,-15.1206
4340,0,10.674,,-18.1031,4.417,-49.8392,20.171,,-33.6567,7.74006,55.418,-7.09659,-12.9279,6.42783,-10.7216,-26.4466,-10.5293,153.331,75.755,-150.992,-100.745,870.357,-13.1798
4341,0,12.2945,,-18.3849,4.48388,-49.8183,20.0124,,-33.7657,7.70562,55.3145,-7.53979,-13.0367,6.41679,-10.1313,-26.4869,-10.314,154.631,75.9235,-152.283,-99.5845,870.218,-11.399
4342,0,14.0702,,-18.5562,4.36489,-49.7746,19.9109,,-33.8802,7.66822,55.2028,-8.09204,-13.1473,6.35414,-9.57302,-26.5218,-10.1372,156.024,76.046,-153.644,-98.2141,870.076,-9.63205
4343,0,16.043,,-18.5865,4.06144,-49.6817,19.9231,,-33.9892,7.64243,55.1018,-8.6963,-13.2602,6.32135,-8.98344,-26.552,-9.93125,157.778,76.1924,-155.404,-97.1031,869.788,-7.82185
4344,0,18.0889,,-18.5557,3.71047,-49.5807,19.8665,,-34.0958,7.58969,54.9891,-9.50853,-13.3059,6.20911,-8.51399,-26.6021,-9.79628,159.173,76.2129,-156.741,-95.9679,869.689,-6.06421
